period,exportImportType,coalRankId,coalRankDescription,countryId,countryDescription,customsDistrictId,customsDistrictDescription,price,quantity,price-units,quantity-units
Q4 2024,Exports,STM,Steam Coal,SG,Singapore,TOT,Total,31.75,108038,dollars per short ton,short tons
Q4 2024,Exports,STM,Steam Coal,SG,Singapore,SE_WA,"Seattle, WA",31.75,108038,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,OG_NY,"Ogdensburg, NY",244.18,9220,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,NO_VA,"Norfolk, VA",w,9445894,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,NO_AZ,"Nogales, AZ",417.68,44,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,NY_NY,"New York City, NY",558.36,397,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,NO_LA,"New Orleans, LA",85.06,3636138,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,MO_AL,"Mobile, AL",w,3494387,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,MI_MN,"Minneapolis, MN",283.69,78828,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,MI_FL,"Miami, FL",110.41,730,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,LA_CA,"Los Angeles, CA",111.55,210836,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,LA_TX,"Laredo, TX",262.8,2175,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,HG_TX,"Houston-Galveston, TX",172.67,66965,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,GF_MT,"Great Falls, MT",576.44,167,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,EP_TX,"El Paso, TX",126.53,5377,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,DE_MI,"Detroit, MI",174.01,149833,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,DL_TX,"Dallas/Fort Worth, TX",1281.5,2,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,CL_OH,"Cleveland, OH",202.72,76039,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,CH_IL,"Chicago, IL",,0,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,CH_SC,"Charleston, SC",w,204,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,BU_NY,"Buffalo, NY",139.03,863511,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,BO_MA,"Boston, MA",,0,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,BA_MD,"Baltimore, MD",98.29,7841375,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,TOT,All; Non-United States,AN_AK,"Anchorage, AK",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,NL,Netherlands,MO_AL,"Mobile, AL",w,88780,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,NL,Netherlands,BA_MD,"Baltimore, MD",169.06,358306,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,MA,Morocco,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,MA,Morocco,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,MX,Mexico,TOT,Total,178.85,260,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,MX,Mexico,LA_TX,"Laredo, TX",178.85,260,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,MY,Malaysia,TOT,Total,223.1,103119,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,MY,Malaysia,NO_VA,"Norfolk, VA",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,MY,Malaysia,MO_AL,"Mobile, AL",w,79602,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,MY,Malaysia,BA_MD,"Baltimore, MD",180.97,23517,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,JP,Japan,TOT,Total,152.64,1292663,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,JP,Japan,NO_VA,"Norfolk, VA",w,513430,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,JP,Japan,MO_AL,"Mobile, AL",w,285772,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,JP,Japan,BA_MD,"Baltimore, MD",160.7,493461,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,IT,Italy,TOT,Total,161.57,290135,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,IT,Italy,NO_VA,"Norfolk, VA",w,290135,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,ID,Indonesia,TOT,Total,193.79,896323,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,ID,Indonesia,NO_VA,"Norfolk, VA",w,173360,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,ID,Indonesia,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,ID,Indonesia,MO_AL,"Mobile, AL",w,361183,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,ID,Indonesia,BA_MD,"Baltimore, MD",100.98,361780,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,IN,India,TOT,Total,141.81,2547280,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,IN,India,NO_VA,"Norfolk, VA",w,1855935,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,IN,India,NO_LA,"New Orleans, LA",77.2,167033,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,IN,India,MO_AL,"Mobile, AL",w,386303,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,IN,India,BA_MD,"Baltimore, MD",71.3,138009,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,DE,"Germany, Federal Republic of",TOT,Total,119.65,144672,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,DE,"Germany, Federal Republic of",NO_VA,"Norfolk, VA",w,144672,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,DE,"Germany, Federal Republic of",MO_AL,"Mobile, AL",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,FR,France,TOT,Total,169.87,263832,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,FR,France,NO_VA,"Norfolk, VA",w,263832,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,FI,Finland,TOT,Total,161.47,61114,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,FI,Finland,NO_VA,"Norfolk, VA",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,FI,Finland,MO_AL,"Mobile, AL",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,FI,Finland,BA_MD,"Baltimore, MD",161.47,61114,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,EG,Egypt,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,EG,Egypt,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,DO,Dominican Republic,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,DO,Dominican Republic,BA_MD,"Baltimore, MD",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,HR,Croatia,TOT,Total,173.22,84881,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,HR,Croatia,NO_VA,"Norfolk, VA",w,84881,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CN,China,TOT,Total,100.24,2791395,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CN,China,NO_VA,"Norfolk, VA",w,483636,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CN,China,NO_LA,"New Orleans, LA",169.75,55612,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CN,China,MO_AL,"Mobile, AL",w,582543,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CN,China,BA_MD,"Baltimore, MD",77.77,1669604,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CL,Chile,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CL,Chile,MO_AL,"Mobile, AL",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CA,Canada,TOT,Total,148.76,992212,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CA,Canada,SA_VT,"St. Albans, VT",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CA,Canada,OTH,Other Ports,,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CA,Canada,OG_NY,"Ogdensburg, NY",195.12,2324,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CA,Canada,MI_MN,"Minneapolis, MN",187.15,11046,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CA,Canada,DE_MI,"Detroit, MI",181.89,116014,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CA,Canada,CL_OH,"Cleveland, OH",193.53,63803,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,CA,Canada,BU_NY,"Buffalo, NY",139.7,799025,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,BR,Brazil,TOT,Total,153.8,1587909,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,BR,Brazil,NO_VA,"Norfolk, VA",w,1097056,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,BR,Brazil,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,BR,Brazil,MO_AL,"Mobile, AL",w,303987,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,BR,Brazil,BA_MD,"Baltimore, MD",156.26,186866,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,BE,Belgium,TOT,Total,147.56,191427,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,BE,Belgium,NO_VA,"Norfolk, VA",w,123767,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,BE,Belgium,MO_AL,"Mobile, AL",w,67660,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,AT,Austria,TOT,Total,199.09,272358,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,AT,Austria,MO_AL,"Mobile, AL",w,272358,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,AU,Australia,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,AU,Australia,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,AR,Argentina,TOT,Total,201.47,86662,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,AR,Argentina,NO_VA,"Norfolk, VA",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,AR,Argentina,MO_AL,"Mobile, AL",w,86662,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,TOT,Total,145.09,15281257,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,SA_VT,"St. Albans, VT",,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,OTH,Other Ports,,0,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,OG_NY,"Ogdensburg, NY",195.12,2324,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,NO_VA,"Norfolk, VA",w,7848189,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,NO_LA,"New Orleans, LA",103.61,264096,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,MO_AL,"Mobile, AL",w,2723231,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,MI_MN,"Minneapolis, MN",187.15,11046,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,LA_TX,"Laredo, TX",178.85,260,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,DE_MI,"Detroit, MI",181.89,116014,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,CL_OH,"Cleveland, OH",193.53,63803,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,BU_NY,"Buffalo, NY",139.7,799025,dollars per short ton,short tons
Q4 2024,Exports,MET,Metallurgical,TOT,All; Non-United States,BA_MD,"Baltimore, MD",112.56,3453269,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,GB,United Kingdom,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,GB,United Kingdom,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TW,Taiwan,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TW,Taiwan,LA_CA,"Los Angeles, CA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,ES,Spain,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,ES,Spain,CL_OH,"Cleveland, OH",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,KR,South Korea (Republic of Korea),TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,KR,South Korea (Republic of Korea),NY_NY,"New York City, NY",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,SG,Singapore,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,SG,Singapore,SE_WA,"Seattle, WA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,SA,Saudi Arabia,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,SA,Saudi Arabia,MI_FL,"Miami, FL",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,RO,Romania,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,RO,Romania,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,PA,Panama,TOT,Total,1441.07,15,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,PA,Panama,TA_FL,"Tampa, FL",1441.07,15,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,PK,Pakistan,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,PK,Pakistan,HG_TX,"Houston-Galveston, TX",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,NZ,New Zealand,TOT,Total,613.82,125,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,NZ,New Zealand,NY_NY,"New York City, NY",261.82,22,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,NZ,New Zealand,LA_CA,"Los Angeles, CA",689,103,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,NL,Netherlands,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,NL,Netherlands,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,MX,Mexico,TOT,Total,714.83,18835,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,MX,Mexico,SD_CA,"San Diego, CA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,MX,Mexico,LA_TX,"Laredo, TX",714.78,18765,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,MX,Mexico,EP_TX,"El Paso, TX",727.06,70,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,JP,Japan,TOT,Total,1018.62,37,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,JP,Japan,SE_WA,"Seattle, WA",1018.62,37,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,JP,Japan,LA_CA,"Los Angeles, CA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,IT,Italy,TOT,Total,154.23,39308,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,IT,Italy,NY_NY,"New York City, NY",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,IT,Italy,NO_LA,"New Orleans, LA",154.23,39308,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,IN,India,TOT,Total,980.14,7,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,IN,India,NO_VA,"Norfolk, VA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,IN,India,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,IN,India,BA_MD,"Baltimore, MD",980.14,7,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,GT,Guatemala,TOT,Total,595.91,44,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,GT,Guatemala,SA_GA,"Savannah, GA",604.09,22,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,GT,Guatemala,NO_LA,"New Orleans, LA",587.73,22,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,GA,Gabon,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,GA,Gabon,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,SV,El Salvador,TOT,Total,589.09,22,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,SV,El Salvador,NO_LA,"New Orleans, LA",589.09,22,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,DO,Dominican Republic,TOT,Total,648.5,50,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,DO,Dominican Republic,MI_FL,"Miami, FL",648.5,50,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CO,Colombia,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CO,Colombia,PH_PA,"Philadelphia, PA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CN,China,TOT,Total,416.33,24,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CN,China,NY_NY,"New York City, NY",416.33,24,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CL,Chile,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CL,Chile,MI_FL,"Miami, FL",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CA,Canada,TOT,Total,344.34,289631,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CA,Canada,SE_WA,"Seattle, WA",504.71,294,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CA,Canada,PO_ME,"Portland, ME",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CA,Canada,PE_ND,"Pembina, ND",426.79,4918,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CA,Canada,OTH,Other Ports,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CA,Canada,OG_NY,"Ogdensburg, NY",78.06,32831,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CA,Canada,DE_MI,"Detroit, MI",401.48,122683,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CA,Canada,CL_OH,"Cleveland, OH",357.67,51809,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,CA,Canada,BU_NY,"Buffalo, NY",351.97,77096,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,BR,Brazil,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,BR,Brazil,NO_LA,"New Orleans, LA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,AR,Argentina,TOT,Total,423.49,29081,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,AR,Argentina,NO_LA,"New Orleans, LA",423.49,29081,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,TOT,Total,349.43,377179,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,TA_FL,"Tampa, FL",1441.07,15,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,SE_WA,"Seattle, WA",562.16,331,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,SA_GA,"Savannah, GA",604.09,22,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,SD_CA,"San Diego, CA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,PO_ME,"Portland, ME",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,PH_PA,"Philadelphia, PA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,PE_ND,"Pembina, ND",426.79,4918,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,OTH,Other Ports,,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,OG_NY,"Ogdensburg, NY",78.06,32831,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,NO_VA,"Norfolk, VA",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,NY_NY,"New York City, NY",342.43,46,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,NO_LA,"New Orleans, LA",268.93,68433,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,MI_FL,"Miami, FL",648.5,50,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,LA_CA,"Los Angeles, CA",689,103,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,LA_TX,"Laredo, TX",714.78,18765,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,HG_TX,"Houston-Galveston, TX",,0,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,EP_TX,"El Paso, TX",727.06,70,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,DE_MI,"Detroit, MI",401.48,122683,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,CL_OH,"Cleveland, OH",357.67,51809,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,BU_NY,"Buffalo, NY",351.97,77096,dollars per short ton,short tons
Q4 2024,Exports,COK,Coke,TOT,All; Non-United States,BA_MD,"Baltimore, MD",980.14,7,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,VN,Vietnam,TOT,Total,,0,dollars per short ton,short tons
Q4 2024,Exports,TOT,All,VN,Vietnam,TA_FL,"Tampa, FL",,0,dollars per short ton,short tons
